id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle
4b16c89d19e5a662c447ea4afb429eaf,If your resting and your eyes close what may you be doing?,laziness,feel better,laying down,relaxation,falling asleep,4,falling asleep is the only answer that requires your eyes to be closed,"The correct choice is 'falling asleep' because when you're resting and your eyes close, it's likely that you're falling asleep."
c4b6fcd199788e114fdf3df8958fae2d,Someone expressing anger will shake their fists to do what?,twerk,illustrate point,cool off,punch,write letter,1,"The selection 'illustrate point' is fitting because if it was to cool off, fists wouldn't be made and if it was to punch, it would be aimed not shaken.","The correct choice is 'illustrate point' because shaking fists is a common gesture used to express or emphasize anger, not for the other options listed."
c4cf53ed398406486a0f27d3cc2132ab,"She created music to share how she felt with another, what was her goal?",express emotion,quiet mind,beautifull,boredom,irritate,0,Her goal had to be expressing emotion if she wanted to share how she felt with others.,"The correct choice is 'express emotion' because the question implies that the music was created as a form of emotional expression, not for the other reasons listed."
0fcdadd7361355e14d81787f7fb800b5,What is food that is able to be eaten?,spoiled,necessary to live,edible,supermarket,unhealthy,2,Edible is a word that means food that is able to be eaten,"The correct choice is 'edible' because the question is asking for a term that describes food that can be eaten, which is the definition of 'edible'."
ecf46fc9ef149e1fdff4991a7b4bed71,"A day didn't go by without somebody needing a saw, that's why everybody had their own at the what?",toolbox,hospital,basement,logging camp,tool shed,3,"While saws might be needed occasionally in both basements or tool sheds, they would be needed daily at a logging camp.","The correct choice is 'logging camp' because the question implies that the saw is a commonly used tool, which would be the case in a logging camp."
75d1d5ba15c010637bfab92ee9070af6,Where would you put your change if you plan to use it soon and you are not a man?,wardrobe,jar,pocket,purse,backseat of car,3,purseWhere would you put your change if you plan to use it soon and you are not a man?,The correct choice is 'purse' because the question implies that the person is a woman (not a man) and women commonly carry change in their purses.
3673e1790048e0c4067df8c7c1dc8533,What is the worst part of playing games?,learning,happiness,competition,losing,fatigue,3,losing is the worst part of playing a game,"The correct choice is 'losing' because it is commonly considered the worst part of playing games, as it implies failure or defeat."
b9859fb27635a6c79aa3c6ad8bec8fe9,"After work and errands the mother just wanted some peace and quiet, she couldn't wait to just get where?",sea,library,driveway,top of mountain,home,4,Then best place to get relaxed is at home.,"The correct choice is 'home' because the question implies that the mother is looking for a place of peace and quiet after a busy day, which is typically one's home."
f61d08b807fe47d926e0c3f0c8355bc0,What is the likelihood of drowning when getting wet?,shrinking,feeling cold,become cold,cool off,could,4,"However, while the letter l was historically pronounced in the latter two, could never ... could. simple past tense of can. Before I was blind, I could see very well.","The correct choice is 'could' because the question is asking about the possibility of drowning when getting wet, which is a risk but not a certainty."
c93687947f626dfe1f8f12b4b18d21c7,"If a person wants to get coffee without leaving their car, where might they stop?",gas station,grocery store,friend's house,supermarket,fast food restaurant,4,THE PERSON WILL GET COFFEE TO RESTAURANT ON BREAK TIME,The correct choice is 'fast food restaurant' because it is common for fast food restaurants to have drive-thru services where customers can order and receive their food without leaving their car.
bd5e5dd553d9f04d0c6f714b4bc825aa,"If a storey contained many small restaurants, what type of structure would it be in?",city hall,apartment building,mall,book of stories,tall building,2,place of employment of business,"The correct choice is 'mall' because a mall is a large enclosed building that contains many individual stores, including small restaurants."
d89ce34707e082aa9bb31e1cb1e47b53,"James had almost religious reverence for Bill, but Bill didn't return the feelings.  How did Bill treat James.",profanity,content,irreverence,blasphemy,contempt,4,"Normally people who doesn't feel any connection or just don´t like you, treat you contempt.","The correct choice is 'contempt' because it indicates a lack of respect or disdain, which fits the context of Bill not returning James' feelings of reverence."
8c3e27a26a4c7482ab1639d8f9b557b8,What type of plant is the tallest found on earth?,tree,orbit,pressure,space,solar system,0,A tree is the only option that is a plant.,The correct choice is 'tree' because trees are the tallest type of plant found on earth.
06453c6d1a3d7c065768ebe51ff9c822,You can get off the road and relax on a couch at what roadside location?,waiting room,neighbor's house,rest area,apartment,exit,2,when you are driving you can get off the road and relax at a rest area..,"The correct choice is 'rest area' because rest areas are roadside locations where drivers can stop to rest, and they often have facilities like couches for relaxation."
8446115d731024f6bd11810ac86329ab,"James is eloquent, usually.  Today he was just doing what to himself?",speechless,voiceless,screaming,stumbling,muttering,4,A common way of being the opposite of eloquent or loud,"The correct choice is 'muttering' because it indicates that James, who is usually eloquent, is having difficulty expressing himself clearly."
f54c6cd5b336e3e017b346e5198e3f7d,"You could call it jackson for short, but you'd be leaving out a hole when talking about a place where?",lousiana,tennessee,jack,mississippi,wyoming,4,THAT GIVES THE TOWN OR CITY,"The correct choice is 'wyoming' because the question is referring to Jackson Hole, a valley located in the U.S. state of Wyoming."
47789038dad3c24dace1f96daea5f9f4,What might I use to grow a ficus on my patio?,tropical forest,arboretum,soil,pots,large pot,3,A patio doesn't have a tropical forest or an arboretum.,"The correct choice is 'pots' because pots are commonly used to grow plants, including ficus, on patios."
9c05aab2c23a15de62737ea8dfcb7c2a,"She was determined that night, she was a flirt looking to do what with the right man?",attract attention,get in bed,have sex,train,get laid,2,flirting mostly leads to sex,"The question implies a sexual intention of the woman towards a man. Among the choices, 'have sex' is the most explicit and direct answer that matches the context of the question."
60cc899ed3644ec0a792141f530a3ac2_1,"The house wasn't connected to anything but rather was randomly plopped down in the woods, what did it need to have visitors?",city,residential area,milk man,street,subdivision,3,The minimal thing so someone can receive a visit is to build a street. Subdivision and city are too much,"The question implies that the house is isolated and needs a connection for visitors to reach. Among the choices, 'street' is the most logical answer as it provides a path for visitors to reach the house."
24d9c05fa4988a1867f44905a20c55ad,"The world is very big, it has many countries and continents on it's spherical surface.  There are many types of people It's very what?",complicated,round,square,diverse,large,3,different types of people create diversity,"The question describes the world as a place with many countries, continents, and types of people. Among the choices, 'diverse' is the most fitting answer as it refers to a variety of different elements or features."
10d7f0cc55e6cf5ec886fc29bdefbaa3,"Where are you if you're buying whiskey, grain, and saddles at the general store?",salt,checkers,shopping mall,old west,meat store,3,"old west  you're buying whiskey,grain,and saddles at the general store","The items mentioned in the question are typical of the old west era. Among the choices, 'old west' is the most appropriate answer as it matches the context of the question."
7231946d21dc328aede59f4b77c3a453,What in the building is very far from the ground floor?,basement,air,ceiling,water,sky,2,The ceiling is the only thing that is still in the building that is far from the ground floor.,"The question implies something in the building that is far from the ground floor. Among the choices, 'ceiling' is the most logical answer as it is typically the highest point inside a building."
144d734404d15d00e048ec209eb8ed92,"If you saw a fish break the surface of the water and flap its fins in the air, you might think it is doing what?",school together,pets,attempt to fly,find food,hatred,2,"Birds, when flying, flap their wings so we would thing the fish was trying to fly as well","The question describes a fish behaving in a way that resembles flying. Among the choices, 'attempt to fly' is the most fitting answer as it matches the behavior described in the question."
1d1aec57217e2ce0ecf020f5911201b1,Where do you throw a pebble to watch a ripple?,cup,aquarium,pond,lake,playground,3,A ripple will occur if you throw something into the water of a lake,"The question implies a body of water where a pebble can be thrown to create a ripple. Among the choices, 'lake' is the most appropriate answer as it is a large body of water where ripples can be easily observed."
e7ca563eabd47c6e14aafb7bd305c4ca_1,"His boss told him that he would be speaking to the group that afternoon, he needed him to share his knowledge at the next what?",university,class,office party,book,meeting,4,"The Global Website of BOSS Brand. BOSS has achieved legendary status among guitarists by offering a diverse, world-leading product lineup that includes ...","The question implies a formal gathering where one can share knowledge. Among the choices, 'meeting' is the most fitting answer as it is a common setting for sharing information or knowledge in a professional context."
b310d1da55e99441880544b976a5a04b,What happens when glass has been hit?,melted,break easily,shattering,hold water,many different colors,2,glass is fragile and breaks easily,"The correct choice is 'shattering' because when glass is hit, it tends to shatter or break into pieces due to its brittle nature."
05917b0ee6cdaca72098816c92ce6f4b,"It was stuffy, so she decided on breathing fresh air, what happens as a result?",relief,energy,relaxation,feeling better,silence,3,"If you breathe fresh air, you will feel better","The correct choice is 'feeling better' because when someone is in a stuffy environment and then breathes fresh air, they generally feel better due to the increased oxygen intake."
05c8d546358f7a7475365fdfcd3d42de,What is the result of more people getting in line?,anxiety,wait turn,late,longer lines,have to wait for,3,Having more people in a line makes it longer.,"The correct choice is 'longer lines' because when more people get in line, the line naturally becomes longer."
adb6e38d5f2ab2d423d8d5b62b4d66d8,Where characteristically has a heart?,all mammals,person,dogs,hospital,artichoke,0,This question did not make sense.,"The correct choice is 'all mammals' because all mammals, including humans and dogs, characteristically have a heart. The other options are subsets of mammals or unrelated."
24b6686f5f165c242aac53edbefe6157,Sarah did all of it.  She was the best saleswoman in the city.  But she was never acknowledge for her what?,work hard,sell products,field question,slow down,productivity,0,People are sometimes not acknowledged for their hard work,The correct choice is 'work hard' because the context implies that Sarah was not acknowledged for her hard work as the best saleswoman in the city.
ac674e5c9a49b2d461ea46d40434f151,James found himself watching films all the time.  He did it because he was too high strung and needed some what?,like,stupidity,relaxation,enjoyment,loved,2,If you are too edgy you need to calm down,The correct choice is 'relaxation' because the context implies that James watches films to relax or unwind from his high-strung nature.
d328ffdc5d8a18b45200e6701576d2b0,"Bob lights a fire in the wood stove in the winter, what does he want?",emits light,warm hands,boil water,emit light,warm house,4,WINTER IS VERY COLD SO HE LIT UP FIRE IN THE WOOD STOVE TO GET WARMTH.,The correct choice is 'warm house' because the context implies that Bob lights a fire in the wood stove during winter to warm the house.
3563a6c30fadce0c616ef54458774b51,"Jim is normal.  He are bad sushi, and he made a terrible mistake.  He hit a car because he mistook forward for what?",reverse,unconventional,drive,ill,tangential,0,The opposite of forward is reverse,"The correct choice is 'reverse' because the context implies that Jim made a mistake by moving forward when he intended to reverse, leading to a car accident."
3c565b6553f990cad788283b642ccafd,"When a leader has committed crimes against their people, what should they do?",rule nation,die,direct people,control population,step down,4,Step down is the only logical step for a leader who has committed crimes against their people.,The question implies that a leader who has committed crimes against their people should take responsibility and step down from their position. The other options do not address the issue of accountability.
07adad243134b8d4d4c382455eafb040,What type of place has stopped giving out plastic shopping bags?,retail store,restaurant,mini mart,grocery store,home,3,Grocery stores use more shopping bags than anywhere else,"The question refers to a place that typically uses plastic shopping bags. Among the options, grocery stores are most commonly associated with the use of such bags."
8a96a02244ecb02900fd21aedeed88e4,"He spent all summer in his room playing video games, because of this it wasn't surprising for Mother to find a stack of dirty dishes in her what?",son's room,party,dishwasher,restaurant kitchen,shoes,0,The room is the only area mentioned,"The question implies that the mother found dirty dishes in a place where her son spent all summer. Among the options, the son's room is the most logical place."
744c10717d6ca36e6a20f5777cbe180f,"James thought that the desk was built with solidity, but when he rapped on it he could hear what?",openness,instability,hollowness,strange sounds,weakness,2,opposite of solidity is hollowness,"The question implies that the desk was not as solid as James thought, and he discovered this by the sound it made when he knocked on it. The term 'hollowness' best describes this situation."
2a24957bd952c0c97fc90757c16493f9,A rosebush or squirrel or other plants and animals are part of what?,nature,neighbor's yard,park,these are not valid to the two places,field,0,Plants and animals are typically located out in nature.,"The question refers to elements that are part of the natural world. Among the options, 'nature' is the most encompassing term that includes all plants and animals."
66df0cf1394baf4d1481a065086a95e7,"The class was clear, and that made it almost what?",murky,confusing,invisible,misunderstood,teacher,2,invisible could be another word for clear.,"The question implies that the class was so clear that it was almost impossible to see, hence the term 'invisible' is the most appropriate choice."
a9cf50fcceed427a7c01ca298d2f3cee,What could have a knob and emits light and sound?,television,doorway,uncle fred,hardware store,control panel,0,Hardware stores carry knobs but don't use them to make light and sound. And a control panel can only connect to somethig else that makes the light and sound.,"The question refers to an object that has a knob and can emit light and sound. Among the options, a television fits this description best."
45d80d0c64511cae70ae1c0b9b6f8a66,"Billy loved grapes and other similar foods, so for his birthday his friends bought him one of these.  What did they buy him?",fruit basket,field,winery,bowl of fruit,kitchen,0,Fruit basket is the only choice that works because of Billy's preferences.,"The question implies that Billy's friends bought him something related to his love for grapes and similar foods. Among the options, a fruit basket is the most appropriate gift."
35e1c6cb508c5cdc8db6348f9ffb47c5,"The doctor could tell there was a problem with his lung right away, every time he would breathe he would also what?",inhaling,cough,wheeze,inhale,inhale and exhale,2,Wheezing is a symptom that something is wrong with the lung.,"The correct choice is 'wheeze' because the question is asking for a symptom that would indicate a problem with the lungs. Wheezing is a common symptom of lung problems, while the other options are normal breathing actions."
1837216ac7745121b82a6491b2318c09,Where do people gather to see large men in pads play a game where they run and smash in to each other?,surface of earth,car show,football stadium,gym,opera,2,a football stadium is most likely since the question describes football players and football game actions,"The correct choice is 'football stadium' because the question describes a scene typical of a football game, which usually takes place in a football stadium. The other options do not typically involve large men in pads running and smashing into each other."
604b6848811b3c3be934e7f9e051bf03,when im competing in a competition what should i aim for,jealousy,wins,enemies,winning or losing,success,1,Is someone is competing the only objective should be to win.,"The correct choice is 'wins' because in a competition, the primary goal is usually to win. The other options are either negative (jealousy, enemies) or vague (winning or losing, success)."
f6f03a420f64c64092a8065657141eff,Where can personal mushrooms be kept fresh?,ocean,grocery store,supermarket,refrigerator,pizza,3,If they are personal mushrooms you want them to be kept in a refrigerator.,"The correct choice is 'refrigerator' because mushrooms, like most perishable food items, are best kept fresh in a refrigerator. The other options are not places where one would typically store personal food items."
a0a31dc546417d6103a554c135d0d242,He knew that beginning work on this job would mean he couldn't get home on time for several days. What is his reaction?,overtime,panic,excitement,stress,accomplishing,3,Stress is the only reaction one would have to not being able to get home promptly.,"The correct choice is 'stress' because the question implies that the job would cause him to be late home for several days, which would likely cause stress. The other options are not emotions typically associated with this situation."
bbea51e027a35f858f94267174afe0b8,"If you're doing some typing, what is one thing you could be creating?",letter,a birthday card,pain,printed word,carpal tunnel syndrome,0,You can only create a letter. The other two are undesired results of the operation.,"The correct choice is 'letter' because typing is a common method of creating written documents, such as letters. The other options are either not typically created by typing (a birthday card, carpal tunnel syndrome) or are too vague (printed word)."
2b5c25af6f83bc5cf40c8f84aebd1ada,What is a good thing to do while eating?,chewing,drink,watching tv,watching television,talking,1,Eating usually requires chewing,"The correct choice is 'drink' because it is common to drink while eating. The other options are either too specific (watching tv, watching television) or not necessarily good things to do while eating (chewing, talking)."
e315eab1edb327d2a0c65e2d99adf551,Where do fountains tend to exist?,public place,courtyard,city,rome,police station,0,public place do fountains tend to exist,"The correct choice is 'public place' because fountains are typically found in public places. The other options are either too specific (courtyard, city, Rome, police station) or not typically places where fountains exist."
ace705b755231917c2b4f934a9cb05f2_1,"The two teams were really competing out there, they had all worked up a what?",anger,sweat,defeat,fight,aggression,1,THE TWO TEAM REALLY COMPETING BECAUSE THEY HAD SWEAT ALL WORKED UP.,"The correct choice is 'sweat' because when people compete or exert themselves physically, they tend to sweat due to the physical effort."
8d08982d2e3325e03cebcd94dcf4cb7d,What will happen after agreeing with verbally about a deal that you made with him or her?,express agreement,shake hands,nodding,concordance,gendering,1,it is a tradition to shake hand after a deal is made,The correct choice is 'shake hands' because it is a common practice to shake hands after verbally agreeing on a deal as a sign of mutual agreement and respect.
5e0bca66da0af9b7578962d4a6af896f,Where would you see someone using a thermometer?,outside,hospital,cabinet,doctor's office,drawer,1,A hospital is the only location to use a thermometer,The correct choice is 'hospital' because thermometers are commonly used in hospitals to measure patients' body temperature as part of their medical examination.
84b04244c4a853e1bab4f55c3667836e,What places would have a cemetery?,bury loved ones,churchyard,bury corpse,populated area,most cities,4,Cemeteries are found in most cities as society needs to tend to the dead in some capacity nearby the loved ones of the deceased.,"The correct choice is 'most cities' because most cities, regardless of their size, have at least one cemetery where the deceased are buried."
4174931da25c2aed63c80b3ff741c1b6,"They weren't quite south of the border but close enough, after seeing some Navy ships they had dinner at an authentic mexican restaurant where?",burrito,mexico,san diego,atmosphere,city,2,"It is implied that they are in America, and San Diego is an American city near the ocean that is also related to Mexican culture.","The correct choice is 'san diego' because the question implies that the location is close to the Mexican border and has Navy ships, which fits the description of San Diego."
681c730146b20d3b064c5967f954083f,Where is likely to have an open air market?,city,village,field,rural area,buy fresh vegetables,1,Cities do not have open air markets and rural areas do not have many markets.,The correct choice is 'village' because open air markets are commonly found in villages where local farmers and artisans sell their products directly to consumers.
844887a874d6c6db37068a381bedb3db,What happens after having food too much?,being full,laziness,weight gain,getting fat,will not starve,3,Getting fat is caused by eating too much food,"The correct choice is 'getting fat' because overeating can lead to weight gain or obesity, which is commonly referred to as 'getting fat'."
c99471fcef3d28bba00b033ece5f8638,What's a bad thing people do?,make friends,learn from each other,stand upright,use drugs,donate to charity,3,Drugs are not a good thing,"The correct choice is 'use drugs' because using drugs, especially illegal ones, is generally considered a harmful and destructive behavior."
1a04ff6393bb28f6d5fa710286e8cd26,"The stack of dirty dishes was quite high, it was definitely time to what?",clean,ground,bright,sportsmanlike,bed,0,When there are lots of dirty things the only option it to clean.,"The correct choice is 'clean' because the context of the question implies that the dishes need to be washed, which is synonymous with cleaning."
9b20f1a6b61009130e3ae03eed0e9e8a,"It was my turn to stand watch, so where did I go for my shift?",department store,bathroom cabinet,bedroom drawer,guard tower,jewellers,3,guards are in towers,"The correct choice is 'guard tower' because standing watch typically refers to keeping guard, which is usually done in a guard tower."
de6d22ab546d18ac082ed0e1d816dc73,You need to take your morning pill. Where in your house would you look for it?,medicine cabinet,storage,medicine bottle,old ladies purse,pharmacy,0,People tend to keep their medications in a cabinet within their homes.,The correct choice is 'medicine cabinet' because that's typically where people store their medication at home.
fcb9b57d50bca80b8601c7c5bf55a5fc,Where is the lawnmower I hear from across the street?,shed,garage,cutting grass,lawn,neighbor's house,4,That's the only option that is close enough to be across the street.,"The correct choice is 'neighbor's house' because the question implies that the sound of the lawnmower is coming from across the street, which would be a neighbor's house."
bd20fba826653f90562ac1287311de7d,"Drinking alcohol should be avoided. In addition to making you sick, it can cause what?",accidents,have fun,vomiting,wicked,frequent urination,0,"An accident, also known as an unintentional act, is an undesirable, incidental, and an unplanned event that could have been prevented had circumstances","The correct choice is 'accidents' because excessive alcohol consumption can impair judgement and coordination, leading to accidents."
89a0157cecaf1617b54cec139d4062d3,If someone is cooking near the end of the day what are they going to have?,steam,breakfast,having dinner,get food,cooked food,2,the food near the end of the day is called dinner.,The correct choice is 'having dinner' because the end of the day is typically when people have dinner.
e932fb101d6aa6c0331cd2d9279bc2f9,Bill suffered from boredom. He'd stare off and do what?,work,see visions.,fiddle,play games,dream,4,People who are bored tend to dream and not do anything productive.,The correct choice is 'dream' because the context of the question implies that Bill is daydreaming due to his boredom.
72b97e8d90d25ee9dc077830974f3f33,Where would you store a saltshaker when not in use?,own kitchen,empty restaurant,table setting,kitchen cupboard,cruet,3,kitchen cupboard would you store a saltshaker when not in use,The correct choice is 'kitchen cupboard' because that's typically where people store their saltshaker when not in use.
efa051948f8ae568fb9a4020663654f6,Where might a soldier be honored?,war zone,white house,guns,battlefield,tent,1,The president gives medals to soldiers.,"The White House is a place where soldiers might be honored for their service, as it is the official residence and workplace of the President of the United States."
bbb50d3b9ad0d31008901b4852ec4b98,James went to wipe the dust off of everything in his kitchen.  He carefully removed a poster and dusted behind it.  Where might the poster have been?,shelf,closet,fridge,drawer,table,2,The fridge is the only option which would definitely be located in the kitchen.,"The fridge is a plausible place for a poster in a kitchen. Other options like shelf, drawer, table, and closet are not typical places for posters."
63ecae5ec728ad57ab0907229484fdd5,What is a reason to pay your television bill?,informative,dead,legal,entertaining,obsolete,2,"the reason you pay is because of the legality. You don't pay because it's entertaining, you pay because you have the bill already and you owe money to the company, it would be ilegal not to pay for services rendered.","Paying your television bill is a legal obligation. If you don't pay your bill, you could face legal consequences."
9d96da3df798f35f99c73414d96cc732,WHat does someone usually produce a lot of when getting divorce?,freedom,tears,richer,depression,tissues,1,"Getting a divorce is a hard time for everyone involved, especially for any children that may be involved.","Divorce is often an emotionally challenging process, and it's common for people to cry a lot during this time. Hence, 'tears' is the correct choice."
0ca177e008c994dae7695e79a1d77127,"Boredom led him to go out to the bar, there were many characters there and he what?",meet interesting people,play games,field,skateboard,listen to music,0,many characters indicates many people at the bar,"In a bar, one is likely to meet interesting people. The other options do not directly relate to the context of being in a bar."
dc7462ec27f746510cc10028f68a6821,"A man was called a weasel for ""ambulance chasing,"" where did he likely work?",hollow log,backyards,golf course,law office,forrest,3,Lawyer's will sometimes benefit after someone becomes injured.,"""Ambulance chasing"" is a derogatory term for a lawyer who seeks clients at a disaster site. The term originates from lawyers following ambulances to the emergency room to find clients. Hence, 'law office' is the correct choice."
bb7cba8495adeb89b611351214ebfca8,"The scientists thought it was an impossibility, but with new evidence there was a chance it was a what?",inevitability,certainty,possibility,possible,possibility,4,the opposite of impossible is possible,"In the context of scientific discovery, when something previously thought impossible is reconsidered due to new evidence, it becomes a 'possibility'."
923346fa857a406119a48d481e8fceca,"Every one of the kids felt average, but the teacher explained that each one was what?",uncommon,an adult,bad,special,hyperbolic,3,The teacher explained something contrary to average which would be special.,"In an educational context, a teacher might reassure students who feel average that they are 'special', emphasizing their unique qualities and potential."
4a4de5b5ef68561e9a431f75f99063ed,John put something on the night table.  But he forgot about it in the morning because it was unfamiliar. Where was he?,in jail,homes,hotel,furniture store,hallway,2,Hotel is the only place he would be that is unfamiliar.,The correct choice is 'hotel' because the scenario described is typical of staying in a hotel where one might place something on the night table and forget about it in the morning due to unfamiliar surroundings.
d85a854871f8b0cfad9e2cfd9c96daba,Bob was having fun with bill.  How might Bob express his feelings?,accident,stress relief,happiness,may laugh,pleasure,3,"If Bob is having fun, he is most likely likely to be laughing.","The correct choice is 'may laugh' because laughter is a common way to express fun and enjoyment, which is the emotion Bob is experiencing with Bill."
c33b4da4928cb997854d048e30db455a,James loved his workplace.  He was a cashier but he has a lot of leisure time which he spent browsing the new releases and bestsellers.  Where might he be working?,bookstore,pharmacy,supermarket,fast food restaurant,shop,0,If you work in a bookstore you need to find information about new releases and bestsellers.,"The correct choice is 'bookstore' because the description of James' workplace includes browsing new releases and bestsellers, which is typical of a bookstore."
224b0ae1dea0e0052f1685cdf1a2a6f9,What would someone be if he or she killed the biggest amount of people?,effusive,enabled,accidental,asomatous,detestable,4,"Definition of people - human beings in general or considered collectively, the members of a particular nation, community, or ethnic group, the supporters.","The correct choice is 'detestable' because it describes a person who has committed a heinous act, such as killing a large number of people."
107de8feb5b93c38fe9419448bc72544,Where would a rosebush be most likely to die due to lack of water?,canada,the desert,indiana,california,backyard,3,Califorina is the place where it is hot and less water,"The correct choice is 'the desert' because it is a place known for its lack of water, which would cause a rosebush to die."
7f20ac105b4b6f2f0c31242a59528ce7,cats have how many apendages?,tail,whiskers,two eyes,four paws,four legs,4,Cats have four legs,"The correct choice is 'four legs' because cats have four legs, which are appendages."
16518bc6067216c327113e629dc628c8,"Where could you see a landmark surrounded by many miles of plants, other than in a park?",national park,countryside,desert,map,city,1,countryside is the best ooption besides teh park where you can see landmark surrounded by many plants,"The correct choice is 'countryside' because it is a place where one might see a landmark surrounded by many miles of plants, outside of a park setting."
f8566a5f5df2010077f5ce3a106285c3,What do you need to make sure that you are at night while driving?,car,vehicle,distraction,being awake,napping,3,"If you are driving, it is imperative that you are awake.","The correct choice is 'being awake' because it is crucial to be awake and alert while driving, especially at night."
a6b7c7feeec04d934ec739d13ef99f7a,"He needed to sign the papers, he got his good fountain pen from the sliding what?",calligrapher's hand,shirt pocket,desk drawer,portfolio,blotter,2,A good fountain pen is not likely to be kept in a pocket,The correct choice is 'desk drawer' because it is a common place where people keep their pens.
fc76c432cf9d6e328efd65178d2922d9,How do most people feel about a person they love?,popularity,know all,own house,care about,flu,3,love has nothing to do with how popular one may be. none of us know all about everything.,The correct choice is 'care about' because it is a common feeling people have towards someone they love.
554b6e97ab4e6304b19bd3100024721a,"Sarah went to school to be a nurse.  She loved giving assistance to people in need. To better help people, she had to constantly do something.  What might she do to better help people?",people helped,learning new skills,better circumstances,practice,happiness,1,Since has to keep up on her skills to better help people,"The correct choice is 'learning new skills' because as a nurse, learning new skills can help her to better assist people."
630c789313f585446f360d2d19ac6825,Sarah was cooking thick gravy in her saucepan because she wanted some authentic soul food.  Where might Sarah live?,kitchen cupboard,italian restaurant,georgia,south,boil vegetables,2,Soul food is not served in an Italian restaurant or the kitchen cupboard.,"The correct choice is 'georgia' because soul food is a cuisine that is associated with the southern United States, and Georgia is a state in the south."
456988fd5718cb05c9de270a4a8cbabb,"The man is drunk and angry, what does he look to do to others?",appear ridiculous,fight,throw up,raise hell,walk off,3,"Being drunk and angry, he would not simply walk away or only appear ridiculous; he would raise hell and cause a scene.","The correct choice is 'raise hell' because it is a phrase that means to cause trouble or commotion, which a drunk and angry man might do."
2be7b7b93fb0bcdf634c59c49c08fb29,"The man was disheveled and wanted to clean clothes, so what was he hoping to achieve?",attractive appearance,look better,sanitation,clean clothes,laundromat,1,He wanted to have clean clothes to look better,"The correct choice is 'look better' because if a man is disheveled and wants clean clothes, it is likely because he wants to improve his appearance."
bdd4f719543bf5752f51509e7e5046df,"The weasel was scavenging in the cold winter on a farmer's land, where was he likely?",fairytale,mountain,great outdoors,corn fields,chicken coop,3,"The weasel went to a land that is seeded, as a farmer land",The correct choice is 'corn fields' because it is a common place on a farm where a weasel might scavenge for food.
37d08b5dc74a184776415ee1e540f821,"Joe was running around his home and crossed a property boundary, running into a meticulously manicured rosebush and doing damage to both it and himself.  Where might the rosebush been located?",neighbor's yard,in the ground,field,nature,botanic garden,0,neighbor's yard around his home and crossed a property boundar,The correct choice is 'neighbor's yard' because it is a common place where a property boundary might be crossed and a rosebush might be located.
a8f3e425bdcf385ef10bfea7fc95241f,How do you signal that you are agreeing with someone on a deal?,lie,nodding,shaking hand,nod and smile,whistle,2,People customarily shake hands when agreeing on a deal,The correct choice is 'shaking hand' because it is a common gesture to signal agreement on a deal. The other options are not typically associated with this action.
de5891460b5178804efabd7c585333d7,What divider is often between two buildings that cars drive on?,fork in road,sidewalk,living room,street,binder,3,Streets are made to be driven on.,The correct choice is 'street' because it is the common divider between two buildings that cars drive on. The other options are not typically associated with this description.
0a83d7c8d38cce3f6419fbddabc79de0,"Many people gather together on Sundays, they tend to believe that earth is what?",one moon,flat,god's creation,milky way,universe,2,Gathering on Sundays is known to be a tradition of those who are religious.,"The correct choice is 'god's creation' because the question is likely referring to religious gatherings, where attendees often believe the earth is a creation of a higher power. The other options do not fit this context."
a59d326a7036c0f4b75c0b4e80b8274d,"Billy is an animal, but he is alergic to trees. He hates them very much.  Still, he wants to have a picnic and can't stand the idea of buying food from a restaurant.  Where would he have his picnic?",addidas,north america,cafe,outside,woodland,3,"If Billy hates trees and restaurants, then he would not go to a cafe or the woodland but just outside","The correct choice is 'outside' because it is a place where Billy, an animal allergic to trees, can have a picnic without being near trees. The other options do not fit the given context."
91520a45738f12c84f30bae3f294d903,"Driving to work late is never pleasant, but you still shouldn't what?",listen to radio,sing,speed,anger,statue,2,Speeding seems like the most common answer when you are running late.,The correct choice is 'speed' because speeding while driving to work late is dangerous and illegal. The other options are not typically associated with unsafe or illegal driving behaviors.
893487bbe8406732958ef99e67904cd7,Where is a dining area likely to be extravagant?,cruise ship,coming together,restaurant,mall,home,0,is the best since it is the best backup,The correct choice is 'cruise ship' because dining areas on cruise ships are often extravagant. The other options do not typically have extravagant dining areas.
733d776ff85028df23e73e7e6e190647,"She spent the whole night getting drunk, now she refused to get up off the floor because she figured she would just what again?",walk,vomit,throw up,staggering,fall down,4,Being truck cause you to have low coordination skills.,The correct choice is 'fall down' because it is a common consequence of excessive drinking. The other options do not fit the context of the question.
5342af00ba857ff36e2ec7833d263582,What could you put your foot under?,sock,desk,table,shoe,bar,2,Feet go under tables when you sit at them.,The correct choice is 'table' because it is common to put your foot under a table. The other options are not typically associated with this action.
c4d4e282872c84d56a5f3402ed82f219,"If ships are in a storm and the sun comes out, what has happened?",sinks,cross river,collide,bottom out,carry people,3,the sun comes out so its not a storm any more,"The correct choice is 'bottom out' because it is a phrase used to describe a situation where things have gotten as bad as they can possibly get. In the context of the question, it implies that the storm has reached its peak and is now subsiding, hence the sun coming out."
