id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer,max_shap_value,ratio_shap_value,context_shap,question_shap
ad96098698b8378b2e79c6424920ffbd,What type of person typically contracts illness?,hospital,head,sick person,elderly person,doctor's office,3,"C is not revelant, sick person is already ill, and elders are prone do get another illness","Doctors offices are typically the place where people go for medical care, so it makes sense that it would be the best choice for this question.",4.0,0.7206096963090559,0.0,"[[-2.59362648e-01  2.51057259e-01  2.15599504e-01 -2.07568665e-02
   3.01210312e-02]
 [-3.20800042e-01  3.98254768e-01  2.25363783e-01  7.43526368e-02
   1.76103680e-01]
 [ 4.57848573e-02  9.96677096e-02 -3.33370958e-01  2.00864905e-01
   7.71190035e-01]
 [ 6.28166836e-01  7.99846009e-02 -1.90826895e-01  4.75577849e-01
   3.88136922e-01]
 [ 1.21340341e-03  8.63376284e-01  1.63742377e-01 -2.98285076e-01
   3.15254614e-01]
 [ 1.21340341e-03  8.63376284e-01  1.63742377e-01 -2.98285076e-01
   3.15254614e-01]
 [ 8.88989957e-01  1.61653219e+00 -6.34617186e-02 -3.17795530e-01
  -2.60454882e-01]
 [ 1.37832388e+00  6.82706663e-01 -6.11263083e-03  9.07528742e-01
   4.37295520e-02]
 [ 1.77707643e-02  9.02474495e-01  3.45230855e-01 -4.55713321e-01
   1.84702703e-01]]","[[-2.59362648e-01  2.51057259e-01  2.15599504e-01 -2.07568665e-02
   3.01210312e-02]
 [-3.20800042e-01  3.98254768e-01  2.25363783e-01  7.43526368e-02
   1.76103680e-01]
 [ 4.57848573e-02  9.96677096e-02 -3.33370958e-01  2.00864905e-01
   7.71190035e-01]
 [ 6.28166836e-01  7.99846009e-02 -1.90826895e-01  4.75577849e-01
   3.88136922e-01]
 [ 1.21340341e-03  8.63376284e-01  1.63742377e-01 -2.98285076e-01
   3.15254614e-01]
 [ 1.21340341e-03  8.63376284e-01  1.63742377e-01 -2.98285076e-01
   3.15254614e-01]
 [ 8.88989957e-01  1.61653219e+00 -6.34617186e-02 -3.17795530e-01
  -2.60454882e-01]
 [ 1.37832388e+00  6.82706663e-01 -6.11263083e-03  9.07528742e-01
   4.37295520e-02]
 [ 1.77707643e-02  9.02474495e-01  3.45230855e-01 -4.55713321e-01
   1.84702703e-01]]"
6d4ed2c485187ed79ff3bdcc8cca6132,Where would you expect to find a pizzeria while shopping?,chicago,street,little italy,food court,capital cities,3,"food court is the perfect place to get any type of food, specially pizza.","Pizzeria's are typically found in food courts, on streets, or in capital cities.",1.0,0.9552411991597364,0.0,"[[ 0.8709584 ]
 [ 0.65708596]
 [-0.0022504 ]
 [ 0.94846257]
 [ 0.18518491]
 [ 0.18245094]
 [ 1.23217143]
 [-0.29074174]
 [-0.32243905]
 [-0.61652703]
 [-0.70694974]
 [-0.40915371]
 [-0.17235417]]","[[ 0.8709584 ]
 [ 0.65708596]
 [-0.0022504 ]
 [ 0.94846257]
 [ 0.18518491]
 [ 0.18245094]
 [ 1.23217143]
 [-0.29074174]
 [-0.32243905]
 [-0.61652703]
 [-0.70694974]
 [-0.40915371]
 [-0.17235417]]"
a40f5339ee858a0a119cbac052c5a2d0,"When eating everything on the tasting menu, what does one tend to feel?",full stomach,getting full,gaining weight,sick,satisfaction,1,Large meals tend to fill people up,"Eating everything on the tasting menus means that you are likely to feel full and satisfied. The menus usually include a wide variety of ingredients and flavors, so it is likely that you will find something that you enjoy and make you feel full. Therefore,'sick' is the best answer choice.",3.0,0.7385395769838785,0.0,"[[-0.04779661  0.2579869 ]
 [-0.04779661  0.2579869 ]
 [-0.32121293  0.13613749]
 [-0.32121293  0.13613749]
 [-0.10347602 -0.11733297]
 [-0.10347602 -0.11733297]
 [-0.1639643  -0.09865854]
 [-0.55093493 -0.12889426]
 [ 0.39778863 -0.39586132]
 [-0.27730523  0.27533355]
 [-0.64229164  0.52858199]
 [ 0.17530012  0.40667113]
 [ 0.66890795 -0.27614804]
 [ 0.44429517  0.96272726]
 [-0.90776889 -0.68068052]
 [ 0.63704399  0.30436403]]","[[-0.04779661  0.2579869 ]
 [-0.04779661  0.2579869 ]
 [-0.32121293  0.13613749]
 [-0.32121293  0.13613749]
 [-0.10347602 -0.11733297]
 [-0.10347602 -0.11733297]
 [-0.1639643  -0.09865854]
 [-0.55093493 -0.12889426]
 [ 0.39778863 -0.39586132]
 [-0.27730523  0.27533355]
 [-0.64229164  0.52858199]
 [ 0.17530012  0.40667113]
 [ 0.66890795 -0.27614804]
 [ 0.44429517  0.96272726]
 [-0.90776889 -0.68068052]
 [ 0.63704399  0.30436403]]"
f5950a62f9eaae34f1e914b3cf5208cf,You can share files with someone if you have a connection to a what?,freeway,radio,wires,computer network,electrical circuit,3,"Files can be transmitted over a computer network, and not a freeway.  ""wires"" doesnt make any sense","A computer network is a group of computers connected together to send and receive information. In this scenario, the 'computer network' refers to the connection between the sender and receiver computers.",3.0,0.6311081595862982,0.0,"[[-0.16427309 -0.48275394 -0.08306646 -0.03663424]
 [-0.16427309 -0.48275394 -0.08306646 -0.03663424]
 [ 0.09022436  0.73623233  0.39160317  0.00882885]
 [ 0.09022436  0.73623233  0.39160317  0.00882885]
 [-0.28563458  0.3995934   0.37240995 -0.00177351]
 [-0.28563458  0.3995934   0.37240995 -0.00177351]
 [-0.59942336  0.38342157  0.16770541 -0.34003393]
 [-0.5633444   0.29227079  0.23833795 -0.27431873]
 [-0.0691054  -0.08648249  0.27606689 -0.09999965]
 [-0.0691054  -0.08648249  0.27606689 -0.09999965]
 [ 0.56295328  0.77857526  0.55542861 -0.019397  ]
 [ 0.2148169   0.80281858  0.61575842  0.09345784]
 [ 0.64450217 -0.46472421  0.2353469   0.01735672]
 [ 0.64450217 -0.46472421  0.2353469   0.01735672]
 [ 1.19787122 -1.07920629  0.79313144  0.43810878]
 [-0.11852508 -0.59837666 -0.23817572 -0.06356313]]","[[-0.16427309 -0.48275394 -0.08306646 -0.03663424]
 [-0.16427309 -0.48275394 -0.08306646 -0.03663424]
 [ 0.09022436  0.73623233  0.39160317  0.00882885]
 [ 0.09022436  0.73623233  0.39160317  0.00882885]
 [-0.28563458  0.3995934   0.37240995 -0.00177351]
 [-0.28563458  0.3995934   0.37240995 -0.00177351]
 [-0.59942336  0.38342157  0.16770541 -0.34003393]
 [-0.5633444   0.29227079  0.23833795 -0.27431873]
 [-0.0691054  -0.08648249  0.27606689 -0.09999965]
 [-0.0691054  -0.08648249  0.27606689 -0.09999965]
 [ 0.56295328  0.77857526  0.55542861 -0.019397  ]
 [ 0.2148169   0.80281858  0.61575842  0.09345784]
 [ 0.64450217 -0.46472421  0.2353469   0.01735672]
 [ 0.64450217 -0.46472421  0.2353469   0.01735672]
 [ 1.19787122 -1.07920629  0.79313144  0.43810878]
 [-0.11852508 -0.59837666 -0.23817572 -0.06356313]]"
f36489668c28b26c0cdbc56cec1db27b,"The accelerator was controller via a hand throttle, and the foot pedals controlled the steering in the small what?",car,fuel system,accelerate,boat,airplane,4,is the best option in all,"The term 'car' is used to refer to a vehicle that is powered by an engine, in this case a car engine. The other answer choices refer to different types of vehicles that use different types of engines, such as a fuel system for a car, an airplane engine for a plane, and a boat engine for a boat.",0.0,0.5622406126421821,0.0,"[[-0.00345849]
 [-0.00345849]
 [-0.14736042]
 [-0.18364773]
 [ 0.00655204]
 [ 0.00655204]
 [ 0.26830591]
 [ 0.26830591]
 [ 0.46443452]
 [ 0.39718752]
 [ 0.3447875 ]
 [ 0.3447875 ]
 [ 0.71129842]
 [ 0.71129842]
 [ 0.4783548 ]
 [ 0.4783548 ]
 [ 1.06023404]
 [ 0.97825869]
 [ 0.07767792]
 [ 0.00122877]
 [ 0.40906888]
 [-0.37885389]]","[[-0.00345849]
 [-0.00345849]
 [-0.14736042]
 [-0.18364773]
 [ 0.00655204]
 [ 0.00655204]
 [ 0.26830591]
 [ 0.26830591]
 [ 0.46443452]
 [ 0.39718752]
 [ 0.3447875 ]
 [ 0.3447875 ]
 [ 0.71129842]
 [ 0.71129842]
 [ 0.4783548 ]
 [ 0.4783548 ]
 [ 1.06023404]
 [ 0.97825869]
 [ 0.07767792]
 [ 0.00122877]
 [ 0.40906888]
 [-0.37885389]]"
84e983f432647531b55b8b72c12fb78a,"Joe suffered many consequences from stabbing a stranger to death.   Among them, the family of the victim did something to him. What was that?",knife wounds,buy a gun,bleeding,jail time,law suit,4,A law suit punishes as a result for committing a crime such as stabbing a stranger to death,"Stabbing someone to death with a knife is a violent crime and can lead to serious consequences, so it is understandable that the victim's family would want to seek justice.",0.0,0.39364117794724424,0.0,"[[-0.03274104  0.68882296  0.10194058 -0.1924448 ]
 [-0.03274104  0.68882296  0.10194058 -0.1924448 ]
 [-0.07116589  0.1688258  -0.841278    0.53085165]
 [-0.07116589  0.1688258  -0.841278    0.53085165]
 [ 1.01631891  0.02667055 -0.16678943  0.49128968]
 [ 1.0693944   0.10131513  0.0999723   0.37117689]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.838014   -0.23753141 -0.13759746  0.01660103]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.19062864  0.01152003 -0.045701    0.08186115]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [ 0.34823551 -0.30727292  0.274105   -0.15346731]
 [ 0.29394958 -0.39837932  0.19700048 -0.0797257 ]
 [ 0.43528717  0.17107848 -0.01844599  0.14650246]
 [-0.69527682 -0.06560001  1.3617302   0.59930597]
 [ 0.19845699  0.23041799  0.41183476 -0.28148062]]","[[-0.03274104  0.68882296  0.10194058 -0.1924448 ]
 [-0.03274104  0.68882296  0.10194058 -0.1924448 ]
 [-0.07116589  0.1688258  -0.841278    0.53085165]
 [-0.07116589  0.1688258  -0.841278    0.53085165]
 [ 1.01631891  0.02667055 -0.16678943  0.49128968]
 [ 1.0693944   0.10131513  0.0999723   0.37117689]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.0615235  -0.10691739 -0.17196643  0.05091375]
 [ 0.838014   -0.23753141 -0.13759746  0.01660103]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.06010054  0.19475119 -0.04111391  0.14039214]
 [ 0.19062864  0.01152003 -0.045701    0.08186115]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [ 0.15067143  0.02378385  0.19221133  0.17449168]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [-0.20189138  0.09783912  0.10187222 -0.07614527]
 [ 0.34823551 -0.30727292  0.274105   -0.15346731]
 [ 0.29394958 -0.39837932  0.19700048 -0.0797257 ]
 [ 0.43528717  0.17107848 -0.01844599  0.14650246]
 [-0.69527682 -0.06560001  1.3617302   0.59930597]
 [ 0.19845699  0.23041799  0.41183476 -0.28148062]]"
68f123f22be7bff13875e8b752b2d933,To prevent any glare during the big football game he made sure to clean the dust of his what?,television,attic,corner,they cannot clean corner and library during football match they cannot need that,ground,0,TVs can have glare and dust.,"Football is a team sport played on a rectangular field. The objective of the game is to score points by advancing an object into the opponent's goal. During a football match, players can advance the ball in various ways, such as kicks, passes, and carries. The team with the most points at the end of the match wins.",4.0,0.7460307618813351,0.0,"[[-0.00086066]
 [-0.20739208]
 [ 0.52698453]
 [ 0.48074727]
 [ 0.27292866]
 [ 0.27292866]
 [ 0.05506833]
 [ 0.05506833]
 [ 0.00224915]
 [ 0.12079316]
 [ 0.15171201]
 [ 0.15171201]
 [-0.33304245]
 [-0.33304245]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.03192366]
 [ 0.24078677]]","[[-0.00086066]
 [-0.20739208]
 [ 0.52698453]
 [ 0.48074727]
 [ 0.27292866]
 [ 0.27292866]
 [ 0.05506833]
 [ 0.05506833]
 [ 0.00224915]
 [ 0.12079316]
 [ 0.15171201]
 [ 0.15171201]
 [-0.33304245]
 [-0.33304245]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.00846558]
 [ 0.03192366]
 [ 0.24078677]]"
c9580b132b323906f0d51e7dc5b4ce29,"I have something in my head I want to share, what ways can I do that?",write an essay,organize thoughts,speak information,summarize main points,have information,2,"speak information something in my head I want to share,what ways","Having information means having detailed and specific knowledge about a topic, which can be shared with others in a variety of ways. This answer choice suggests that the person knows a lot about the topic and is able to share their knowledge with the questioner.",4.0,0.6231205373344838,0.0,"[[ 0.3306114  -0.15786533 -0.35947581 -0.17057672]
 [ 0.3306114  -0.15786533 -0.35947581 -0.17057672]
 [-0.22251927  0.31300947 -0.77771813 -0.19778063]
 [-0.35481739  0.17999367 -0.86628657 -0.19221269]
 [ 0.04777655  0.3896097  -0.46922142 -0.22279429]
 [ 0.03859571  0.50567886 -0.50403826 -0.11053147]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.02493875 -0.19591459 -0.12811304 -0.13345399]
 [-0.08075285 -0.12165579 -0.15887549 -0.13996871]
 [ 0.16621092  0.27573299  0.46840098 -0.09366391]
 [-0.60383315 -0.15430545  0.51947313  0.25844748]
 [-0.38227831 -0.31074284  0.07493311  0.08871302]
 [-0.84510059 -0.19606618 -0.24102449  0.13029982]
 [-0.70877577 -0.11161822 -0.38347231  0.09155544]
 [-0.14211477  0.60064655  0.03244488 -0.34746399]
 [-0.08731778  0.2922727   0.26165783  0.08989139]]","[[ 0.3306114  -0.15786533 -0.35947581 -0.17057672]
 [ 0.3306114  -0.15786533 -0.35947581 -0.17057672]
 [-0.22251927  0.31300947 -0.77771813 -0.19778063]
 [-0.35481739  0.17999367 -0.86628657 -0.19221269]
 [ 0.04777655  0.3896097  -0.46922142 -0.22279429]
 [ 0.03859571  0.50567886 -0.50403826 -0.11053147]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.12822041  0.03637372 -0.04580345 -0.09274248]
 [-0.02493875 -0.19591459 -0.12811304 -0.13345399]
 [-0.08075285 -0.12165579 -0.15887549 -0.13996871]
 [ 0.16621092  0.27573299  0.46840098 -0.09366391]
 [-0.60383315 -0.15430545  0.51947313  0.25844748]
 [-0.38227831 -0.31074284  0.07493311  0.08871302]
 [-0.84510059 -0.19606618 -0.24102449  0.13029982]
 [-0.70877577 -0.11161822 -0.38347231  0.09155544]
 [-0.14211477  0.60064655  0.03244488 -0.34746399]
 [-0.08731778  0.2922727   0.26165783  0.08989139]]"
a261d4eaf8b33c0730d830ebbffbd9f8,What would a camper need to do before he or she can start cooking food?,make breakfast,go hiking,pack or bag,light fire,grab a match,3,light fire would a camper need to do before he or she can start cooking food?,"Before you can start cooking food, you need to make sure you have the necessary ingredients and equipment ready. This includes having a stove, cooking utensils, plates, bowls, and other kitchen items. Making breakfast is a great way to start your day, as it gives you the energy you need to get going.",0.0,0.6327920283823801,0.0,"[[-0.07767171 -0.21435986 -0.3895572   0.03596585]
 [-0.07767171 -0.21435986 -0.3895572   0.03596585]
 [-0.07767171 -0.21435986 -0.3895572   0.03596585]
 [-0.35350142 -0.33816982  0.27786299 -0.08186939]
 [-0.35350142 -0.33816982  0.27786299 -0.08186939]
 [-0.18828334 -0.24074101  0.31215243 -0.14998316]
 [-0.18828334 -0.24074101  0.31215243 -0.14998316]
 [-0.70860266  0.16896429  0.37108507  0.06315969]
 [-0.70860266  0.16896429  0.37108507  0.06315969]
 [-0.70860266  0.16896429  0.37108507  0.06315969]
 [ 0.4956642  -0.13523553 -0.16822101  0.08836074]
 [-0.05216565 -0.24531974  0.03063737 -0.08924869]
 [ 1.09642308  0.10634914  0.14970456  0.24564797]
 [-0.57254133  0.69609598 -0.43327065 -0.77516839]
 [-0.57347557  0.74803993 -0.23295425 -0.59853825]
 [-0.00830625  0.56330189  0.31381292 -0.4540106 ]
 [ 1.23360171  1.20936959  1.00459352  0.17257554]
 [ 0.32145491 -0.0207851   0.18442284  0.24733997]]","[[-0.07767171 -0.21435986 -0.3895572   0.03596585]
 [-0.07767171 -0.21435986 -0.3895572   0.03596585]
 [-0.07767171 -0.21435986 -0.3895572   0.03596585]
 [-0.35350142 -0.33816982  0.27786299 -0.08186939]
 [-0.35350142 -0.33816982  0.27786299 -0.08186939]
 [-0.18828334 -0.24074101  0.31215243 -0.14998316]
 [-0.18828334 -0.24074101  0.31215243 -0.14998316]
 [-0.70860266  0.16896429  0.37108507  0.06315969]
 [-0.70860266  0.16896429  0.37108507  0.06315969]
 [-0.70860266  0.16896429  0.37108507  0.06315969]
 [ 0.4956642  -0.13523553 -0.16822101  0.08836074]
 [-0.05216565 -0.24531974  0.03063737 -0.08924869]
 [ 1.09642308  0.10634914  0.14970456  0.24564797]
 [-0.57254133  0.69609598 -0.43327065 -0.77516839]
 [-0.57347557  0.74803993 -0.23295425 -0.59853825]
 [-0.00830625  0.56330189  0.31381292 -0.4540106 ]
 [ 1.23360171  1.20936959  1.00459352  0.17257554]
 [ 0.32145491 -0.0207851   0.18442284  0.24733997]]"
5a953b5fb26f1614640574f65410e8b0,"Mark's semen was very thick, but after his vasectomy it was also what?",blank,sparse,thin,clear,free flowing,3,Vasectomy stops the production of sperm which makes semen cloudy.,"After a vasectomy, Mark's semen was no longer 'thick' or 'heavy', so the correct answer is 'free flowing'. This is because the vasectomy had removed the blockages from his vas, allowing the sperm to freely flow out of his penis.",4.0,0.5819090693693901,0.0,"[[-0.0264011  -0.02660298 -0.28188904 -0.10503236]
 [-0.0264011  -0.02660298 -0.28188904 -0.10503236]
 [ 0.00443784  0.61172351 -0.055364    0.15447818]
 [ 0.00443784  0.61172351 -0.055364    0.15447818]
 [-0.53117556  0.74994395  0.21569077  0.2324435 ]
 [-0.46835339  0.95833673  0.275225    0.1880271 ]
 [ 0.03830973  0.160942   -0.02582922  0.49093472]
 [ 0.23222503 -0.76345968  0.78468951  0.10275006]
 [ 0.04523998 -0.15966567 -0.13011969 -0.28403892]
 [ 0.04523998 -0.15966567 -0.13011969 -0.28403892]
 [ 0.14786673 -0.04560097 -0.06983543 -0.16484169]
 [ 0.13531898 -0.35913188 -0.18339515 -0.07542159]
 [ 0.97824009  0.09772503  0.30482277  0.0718198 ]
 [ 0.97824009  0.09772503  0.30482277  0.0718198 ]
 [ 0.51252976 -0.31615954  0.133513    0.28363735]
 [ 0.51252976 -0.31615954  0.133513    0.28363735]
 [-0.35624234  1.01516809  0.69269082  0.94995477]
 [ 0.29496017 -0.0649512  -0.25880749 -0.07014969]]","[[-0.0264011  -0.02660298 -0.28188904 -0.10503236]
 [-0.0264011  -0.02660298 -0.28188904 -0.10503236]
 [ 0.00443784  0.61172351 -0.055364    0.15447818]
 [ 0.00443784  0.61172351 -0.055364    0.15447818]
 [-0.53117556  0.74994395  0.21569077  0.2324435 ]
 [-0.46835339  0.95833673  0.275225    0.1880271 ]
 [ 0.03830973  0.160942   -0.02582922  0.49093472]
 [ 0.23222503 -0.76345968  0.78468951  0.10275006]
 [ 0.04523998 -0.15966567 -0.13011969 -0.28403892]
 [ 0.04523998 -0.15966567 -0.13011969 -0.28403892]
 [ 0.14786673 -0.04560097 -0.06983543 -0.16484169]
 [ 0.13531898 -0.35913188 -0.18339515 -0.07542159]
 [ 0.97824009  0.09772503  0.30482277  0.0718198 ]
 [ 0.97824009  0.09772503  0.30482277  0.0718198 ]
 [ 0.51252976 -0.31615954  0.133513    0.28363735]
 [ 0.51252976 -0.31615954  0.133513    0.28363735]
 [-0.35624234  1.01516809  0.69269082  0.94995477]
 [ 0.29496017 -0.0649512  -0.25880749 -0.07014969]]"
7a7ff4499a7162265ddac0c3e2e8e5fc,The president is the leader of what institution?,walmart,white house,country,corporation,government,4,The constituion say it.,"The president is the head of the government, which is a country.",2.0,0.7409534386586554,0.0,"[[ 0.28084386  0.66352004 -0.09266654 -0.08968099]
 [ 0.28084386  0.66352004 -0.09266654 -0.08968099]
 [-0.16667551  0.18633256  0.90369469 -0.0833231 ]
 [-0.71577471  0.19899726  0.15370604  0.01128596]
 [-0.14718129  1.0449556   0.22307818  0.16397257]
 [ 0.67359259  2.19753129 -0.1741198   0.3425252 ]
 [-0.45970236  0.67707538 -0.60070678 -0.12873786]
 [ 0.71447454  0.91330424 -0.21457078  0.39272942]
 [-0.86412003 -1.35057067  1.43159503  0.66223925]
 [ 0.18166337  0.14838001  0.05824251  0.12561328]]","[[ 0.28084386  0.66352004 -0.09266654 -0.08968099]
 [ 0.28084386  0.66352004 -0.09266654 -0.08968099]
 [-0.16667551  0.18633256  0.90369469 -0.0833231 ]
 [-0.71577471  0.19899726  0.15370604  0.01128596]
 [-0.14718129  1.0449556   0.22307818  0.16397257]
 [ 0.67359259  2.19753129 -0.1741198   0.3425252 ]
 [-0.45970236  0.67707538 -0.60070678 -0.12873786]
 [ 0.71447454  0.91330424 -0.21457078  0.39272942]
 [-0.86412003 -1.35057067  1.43159503  0.66223925]
 [ 0.18166337  0.14838001  0.05824251  0.12561328]]"
fb721d7949d06915a2dd6fc6ec815325,Sitting to close while watching TV can cause what sort of pain?,brain problems,laziness,get fat,headache,laughter,3,the process of aging in humans,Sitting to close while viewing TV can cause pain in the head due to the strain it puts on the neck and back. The strain of keeping one's head up while trying to watch the TV at the same time can cause the head to become heavy and lead to headaches.,3.0,0.6451146804767597,0.0,"[[-0.42100348  0.33874164  0.2729658  -0.03251045 -0.32304203]
 [-0.42100348  0.33874164  0.2729658  -0.03251045 -0.32304203]
 [-0.82220668  0.35364391  0.28200679 -0.22146977  0.17832467]
 [-0.71467646  0.38919037  0.22394995  0.30976424 -0.0483833 ]
 [-0.11570998  0.08357589 -0.36919977 -0.2834444  -0.07784966]
 [-0.29857524  0.21783375 -0.49107706 -0.50112246  0.01338423]
 [ 0.08232012  0.61165882  0.30484412 -0.25463814 -0.46038699]
 [ 0.08232012  0.61165882  0.30484412 -0.25463814 -0.46038699]
 [-0.3214424   0.21227078  0.25661125 -0.4056004   0.04832747]
 [-0.46708319  0.21876603  0.26901796 -0.39778384 -0.04327936]
 [ 1.05188738  0.07926865  0.73759884 -0.24074015  0.41532452]
 [ 1.02893773 -0.0034461   0.98124521 -0.22227041  0.25874691]
 [ 0.91525876  0.28013033  0.57715915  0.21481821  0.15049129]
 [ 0.11330048  0.6725554   0.58489601  0.14507089  0.39054279]]","[[-0.42100348  0.33874164  0.2729658  -0.03251045 -0.32304203]
 [-0.42100348  0.33874164  0.2729658  -0.03251045 -0.32304203]
 [-0.82220668  0.35364391  0.28200679 -0.22146977  0.17832467]
 [-0.71467646  0.38919037  0.22394995  0.30976424 -0.0483833 ]
 [-0.11570998  0.08357589 -0.36919977 -0.2834444  -0.07784966]
 [-0.29857524  0.21783375 -0.49107706 -0.50112246  0.01338423]
 [ 0.08232012  0.61165882  0.30484412 -0.25463814 -0.46038699]
 [ 0.08232012  0.61165882  0.30484412 -0.25463814 -0.46038699]
 [-0.3214424   0.21227078  0.25661125 -0.4056004   0.04832747]
 [-0.46708319  0.21876603  0.26901796 -0.39778384 -0.04327936]
 [ 1.05188738  0.07926865  0.73759884 -0.24074015  0.41532452]
 [ 1.02893773 -0.0034461   0.98124521 -0.22227041  0.25874691]
 [ 0.91525876  0.28013033  0.57715915  0.21481821  0.15049129]
 [ 0.11330048  0.6725554   0.58489601  0.14507089  0.39054279]]"
