id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer
3d655f8f05d164f540debea7275b36fe,Where would excitement not be allowed?,hockey game,boxing match,library,car show,dance,2,Being calm in the library,"Excitement is not allowed in places such as hockey games and boxing matches because it would be too stimulating for the participants. In a library, for example, there is a certain level of quiet and calm that should be maintained for the sake of the other people in the room. Similarly, a car show would be a great place to get excited, but it is not allowed in a public area.",3.0
289addcb06f353f3a306164008ff8f2b,Female ants don't have wings and can only get around by doing what?,crawl,follow one another,running,circle food,fly,0,To get around means moving to different places and without wings they will need to crawl.,"Female ants have wings, but they are too small to be seen. They use their wings to hover in the air while they navigate around the colony.",0.0
d1244f26fe16fce8034508f24b70b03c,Disney has an entire ride dedicated to getting what to the world?,satisfaction,fun,wanting more,joy,new realization,3,Disney has a popular ride that is very well known that is themed around joy.,Disney\u2019s entire ride is dedicated to delivering joy to its guests.,3.0
1a0ef71bf6a2cc76caa4ad037dfc4f17,Where on the upper body do people want to remove hair?,arm,mammals,person's head,mammoth trunk,sink,0,"People like to have hair on their heads, and sink is not on the upper body","People usually remove hair from their arms, legs, and face. The'sink' is the most common place where people remove hair, as it is a convenient place to do so. It is also the most common answer choice for this question.",4.0
6eff929aea194936a221a63a1a257c14,"The animals were not thirsty, so what did they do when they were by the river?",feel pain,fly,pass water,die of cancer,feel pleasure,2,Passing water is the only option for animals to do at a river since it's noted that they are not thirsty.,"Since the animals had no water, they had to find other sources of hydration, such as feeling wet or passing water. Feeling wet means that the moisture from the environment is absorbed by the skin, which can be a sign that the animal is thirsty. Passing water can refer to the act of drinking water that has been collected from the environment. Both of these choices indicate that the animals were thirsty and needed to find water.",0.0
ee9a374176ae07c14ab7c0b2adc02b7b,"The children were going to play, the parents encouraged it hoping it resulted in what?",being entertained,spending money,intermission,weight loss,sleepiness,4,"Parents often try to tired out their kids by allowing them to play. When they are tired out, they become sleepy.",Sleepiness is the feeling of being so exhausted that one would like to sleep even if they are not physically tired. This feeling is caused by lack of energy and can be relieved by getting enough rest.,4.0
3e88bd1c8103ffbaaf0353b189be2d9c,A person who fears A.I. has a main fear that man will lose the ability to what?,go on vacation,work,cross street,control computer,separate things,3,Due to the relevance of AI in replacing human capacity,"Artificial Intelligence is able to process large amounts of data and make decisions based on that data. Therefore, it is possible for humans to lose control of the computer system to AI.",3.0
ee5ca8a118e4be200d9208b4541473fa,"Sally thought that the people she hired were entertaining, but that was what she expected.  After all, it was what they were what?",making friends,fatigue,envy,getting paid for,appreciate more,3,SHE GOT WHAT SHE EXPECTED FOR ENTERAINING,"When someone is appreciating something, they are showing that they value it and are willing to go the extra mile to make sure it is of the highest quality. This answer choice emphasizes that Sally was expecting more from her employees and that her expectations were not met.",4.0
a0a0f91e33c6b4856ab5ee1b252afaa3,"John was a servant, but he was paid for his work.  What was he?",in charge,boss,free person,queen,lord,2,"Servant precludes the possibility of John either being a boss or being in charge, but he is paid so he is not a slave either.","The term 'queen' is used to refer to a female ruler or leader of a country or organization. It is typically used in a respectful and complimentary way, implying that the person is competent, powerful, and deserving of respect.",3.0
621a790d416d1d8806dad54dcda943c0,"His long walk home wasn't over, he lived on the tenth storey of a walk up what?",skyscraper,book of stories,tall building,apartment building,mall,3,An apartment building is the only option where he could live.,His long walk home was a trip up a tall building since it was the tenth storey.,2.0
c3a1f9f211f4dd69e84fb221c4ec6351,Where is confetti thrown from the rooftops?,big cities,new year's eve,air,shredder,streets,0,I consider it the best option because they have to be more true,"Confetti is usually thrown from the rooftopes of big cities such as New York, Los Angeles, and Chicago.",0.0
d558e4e0b8ecb5951fc7cbe372e34b6e,Dan thought that he was bad.  But hid Queen disagreed.  She knighted him.  She thought he was what?,exceptional,upright,choice,sufficient,worthy,4,A queen would only knight the most worthy of Her subjects.,"Dan thought he was bad, but his queen disagreed and knighted him.",1.0
76750f4994de41ff26230ba8d5d551cf,"There was an attendant at the door to keep light from coming in during the show, it was a big premiere night at the what?",theater,building,office,neighbor's house,funeral,0,lights are controlled at theatres to stop it from interfering with performances,"The common sense answer is correct because a funeral is a type of event that is typically attended by people of all ages and backgrounds, regardless of the type of venue.",4.0
afbb6ffd7154613a7d2f0233bf29cbd3,What do you use a clock for?,eat food.,tell time,wind down,stop working,working correctly,1,A clock is useful when it tells time,"Clocks are used to keep track of the time. They can either be mechanical, using gears and springs, or digital, using electronic components. Mechanical clocks tend to be more accurate, but require more maintenance and are more expensive. Digital clocks, on the other hand, are easier to use and maintain, but are less accurate.",4.0
8100105cae3472cac1dfd974b6ed5147,"When there are group projects, how do people normally work on them?",believe in god,work in teams,kiss each other,receive gifts,argue,1,"work in teams there are group projects,how do people normally work on them?","When there are group project tasks, people usually work on them in teams. This is because group projects require cooperation and communication, and working together allows for more efficient and effective completion of the task.",1.0
19ab292d72f84ccd509d9951e54431d1,Where would you find a welcome mat in a house?,floors,desert,school,doorway,bathroom,3,Welcome mats are meant for people to wipe their feet and most people wipe their feet before they go through a door.,"A welcome mat is usually placed on a floor to provide a surface for people to walk on before entering a home. It is usually made of a soft, absorbent material and is designed to help prevent people from slipping and falling.",0.0
cfb48ad71eff8262bf309c145ddc952d,Procreating isn't the only consequence of sex.  What is even more common than kids?,twins,children born,venereal disease,used condoms,pregnancy,2,Venereal disease is the only option other than kids,Pregnancy is the most common consequence of sex.,4.0
01538e150941341c1d6afa9b3b5e0390,Sam didn't care about what company he kept on Christmas.  He just didn't want to be what?,you,alone,solitude,he want to marry,loneliness,1,It's the most correct word in the phrase structure.,"Although Sam was alone on Christmas, he still wanted to celebrate the holiday with someone special. He just didn't have anyone to spend the day with, so he decided to spend the day alone.",1.0
9fc1f22e15e7d49a2579c20321160ee9,If you want to buy you must what?,spend money,go shopping,paying,have in mind,a shop,0,is the best option in all,"Having a specific shop in mind implies that you have a specific purpose in mind when you go there, and you plan to spend your money on something specific.",3.0
48fa7011f29cdea0d7685b7aa7b7fe17,Where is a copy machine likely to be?,barn,office,assembly line,museum,kitchen,1,Offices usually contain copy machines,"A copy machine is typically found in a kitchen. It is used to make copies of documents and images, usually for the purpose of having multiple copies of a document or image available. It is usually used in conjunction with a photocopier or scanner to make multiple copies.",4.0
9405d89ee018b8314bedfe12703bd2c8,What do you to learn new things as a kid?,ask questions,fun,study,driving,go to school,4,Why do young children start going to school?,"As a kid, one of the best ways to learn new things is to ask questions. By asking questions, you can get to the root of the matter and find out the truth. Asking questions also helps you develop your problem-solving skills and helps you to think critically. Plus, kids love to answer questions!",0.0
c1bec77ce809e577edfb13490888dbdd,"A skateboard can have a steep learning curve, but once the basics are mastered you can what?",relax,teenager,freedom,have fun,give up,3,Mastery would indicate the skateboarder was having fun because they could do the basic moves.,"When choosing between'relax' and 'have fun', it is best to choose 'have fun'. 'Relax' is an antonym of 'have fun', so it does not make sense to choose this option.",3.0
9e99b88d8bff7b056d20bfb16cbc9ffa,Where can you can enjoy music in public ?,theatre,elevator,opera,cassettes,store,0,Theatre is a public place where people do listen to music altogether,"The term 'theatre' refers to a performance art form that involves the staged presentation of a work of art, usually with the intention of entertaining an audience. It can also refer to the environment or setting in which such a performance is held.",0.0
f6120f0d6d89d30f5795b1eb45f8e4c4,"James wanted to add space for an extra guest, so he bought a hide bed sofa.  With that he'd be able to have two people stay over, one in the guest room, and one on the sofa.  Where might he have been?",hotel,guest room,office,apartment,house,4,I consider it the best option because they have to be more true,"The 'guest room' is a room in a house or building that is used for guests or visitors. It is typically a smaller room than the main living area and has amenities such as a television, phone, and possibly a kitchenette.",1.0
c18a219afcfa6599be70ef18840add76,"The crab was feeling cold in the water, where was he stuck?",gulf of mexico,fridge freezer,fish market,grocery store,north sea,4,is the best option in all,"The north sea is a body of water located off the coast of North America, extending from the Arctic Ocean to the Atlantic Ocean. It is a large, deep body of water with numerous islands and reefs, making it a great destination for crabbing.",4.0
24f7d37eda78ab8707481e6e7e8114fe,Where would you get sports equipment if you do not have any?,sporting goods store,sears,pool,sporting event,school,0,sporting goods store get sports equipment if you do not have any,"Sports equipment can typically be found at a sporting goods store, which specializes in providing equipment for sports and recreational activities. Most sporting goods stores offer a wide selection of equipment for all sports, including equipment for football, baseball, basketball, hockey, and soccer.",0.0
afd09634970fd30a1cba4398dd5f9ac3,What is everyones goal for having sex long?,sell beer,wonderful thing,herpes,cost money,last hour,4,Being able to have sex for an extended period of time is many people's goal.,"Since everyone is trying to have sex for the last hour, it makes sense to choose the most sensible option and go with what feels right.",4.0
fdea902c0f982cd7d66bd145caf43f89,Where do people drive on the left on a motorway?,england,europe,new jersey,city,a river,0,"In England, they drive on the left","People usually drive on the left side of a river because it is the side closest to the center of the road. This is due to the fact that in most countries, the direction of traffic is reversed on the right side of the road, making the left side the most direct route to the destination.",4.0
018873ed27a2a692fe55a4f6ed6b9a6e,In what region is a centavo uses?,colon,austral,cordoba,indian,mexican peso,1,Austral is the only region among the answers,"Mexican peso is a unit of time equal to one-tenth of a peso, which is equivalent to one-tenth of a standard pound. It is commonly used in Mexico and other Spanish-speaking countries to measure time.",4.0
385ee449a4ea9cc95e8592cb065c8e9f,Where might you go to buy silk?,expensive clothing,garments,chinatown,downtown,nightgown,2,Chinatown is a place where you can buy silk. Nightgown are made of silk. garments are an accessorizes,"The word 'expensive' means having a high price or low value. In this sentence, it suggests that buying silk would be an expensive choice.",0.0
dedbfc906e24a34c6f85d655f5eedb49,"Sally didn't know what she planned to do.  She was going to remodel her front garden, but she couldn't because of zoning rules.  Such was the perils of living where?",outside of house,urban area,town hall,front yard,michigan,1,An urban area will have strict zoning laws that prohibit gardens,"'Front yard' is the best answer choice because it is the most specific.  'Outside of house' is too general and does not provide any additional information.  'Urban area' is also too general, as it does not specify where in the city the garden must be located.  'Town hall' and 'front yard' are both located in the front of the house, so it is clear which one is the correct answer.",3.0
3a70f487ab89bb356c87561228e7cdc5,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",shopping mall,barn,salt,old west,checkers,0,because his favourite store had not the things.,"The old west is a shopping mall located in the middle of a desert, so it has plenty of things to offer. It is known for having a wide selection of shops, including clothing stores, electronics stores, and restaurants. Additionally, it has plenty of parking spaces and is well-known for its convenient location.",3.0
52438f1856d4fd043fce43d28ac073bc,Janet likes dancing.   The swaying and the music gives her a feeling of what?,rhythmic movement,moving body,euphoria,sore feet,fatigue,2,Euphoria is a feeling.,Janet likes dancing because it gives her a feelingof what? \n\nAnswer Choices: \n1. Joy\n2. Happiness\n3. Sadness\n4. Fear\n5. Dislike,0.0
f517e4105b63855f3c77d546cdcbbef6,What is the purpose of a box in a supermarket?,hold stuff,store food,organize,hold things,store clothes,1,Store food is the thing for a box in a supermarket.,The purpose of a boxin a supermarket is to hold clothes and other items so they don't take up too much space. The box is designed to be a convenient and efficient way to store clothes and other items.,4.0
4270ab0452dea43148303686ed7210d0,"James wanted a hot tub just like the one at the spa he visited, but he didn't want anyone to know about it.  He was afraid that if the neighbors knew, they'd all want to use it, and it would turn his house into what?",country club,health centre,hospital,backyard,resort,0,"Country clubs are often have hot tubs, and have many people who use it.","The term 'backyard' is used to describe a place where something is kept or done that is not visible to the outside world. In this context, it refers to a private, hidden area where someone can relax and enjoy themselves.",3.0
c07e86be86b046940acd9eb1068b0782,Where in your shirt can you keep your plane ticket?,terrorists hands,pocket,airport,back pocket,briefcase,1,holds items for organization,"The back pocket is the most logical place to store a plane ticket since it is the most unlikely place to find anything else. It is typically located near the center of the back of the shirt, and is an excellent place to store important documents such as boarding passes, identification, and tickets.",3.0
3852cd64dbc5bc5541eb2ab1511f0c55,"She was giggling and flirting, his mustache elicited what for her?",joyfulness,smile,getting excited,enthusiasm,sexual attraction,4,Sexual attraction can be a likely cause of flirting.,"His mustache elicited a feeling of'sexual attraction' for her, as it is a symbol of power and dominance.",4.0
00d2de955e68c347a252d267826bee0b,"If I want to do a math problem in a proper way, what should I check for?",books,incomplete,incorrect,impolite,inappropriate,2,Looking at the incorrect answer could give you an idea for what the correct answer is.,"Inappropriate answers are not the proper way to do math problems. They may be correct, but they are not the best way to go about solving a math problem.",4.0
4cfbac16c065662eb95326888b566d48,"The story was interesting, the character grew to become a baby boy after starting out a what?",old person,learn to speak,old man,adult,died,2,"Because the character became a baby, it means that they started out as a older person. Because it was a boy, the best option is old man","The character was an old man who had grown up in a rural farming community and spent his childhood playing around in the fields and streams that surrounded his family home. He was an experienced farmer and had seen the benefits of the land and its resources first-hand, so he made the decision to pass down his knowledge to the younger generations. His decision was met with admiration and respect, and ultimately led to the prosperity of the farming community.",4.0
d9d11358386fbc69689a8a70f1a4cf05,Bob was tossed from his boat in the pacific ocean near the United States.  He sees a shore to the east and swims toward it. Where is he most likely swimming to?,seaside town,florida,ocean,picture of sea side,california,4,California is near the Pacific,"Bob is most likely swimming toward the shoreline of California, since that is the closest state to the Pacific Ocean.",4.0
56024e9ccf54cfdfa79449537548a23f_1,"It was something that had weighed on him his whole life, finally discovering truth was a what?",relief,satisfaction,hurt,happiness,conclusion,0,"He felt lighter with a sense of relief that some weight had been removed from him, when he discovered the truth.",His lifelong struggle was finally over and he had discovered the truth.,3.0
b6ad448e17f5ec713810136ca24969df,Where is an apple tree likely found in abundance?,south pole,park,vineyard,farmland,orchid,3,"Vineyards grow grapes, and an orchid is a flower.","Vineyards are typically found in warm climates, such as the southern hemisphere, and tend to produce apples in abundance.",2.0
6d4626bf9fff58c87ddf0ec11b7fdf1c,Inside what would a listener most likely hear a new student trying a clarinet?,clarinet case,jazz band,spongebob,music store,orchestra,3,A music store or musical instrument store is a retail business that sells musical instruments and related equipment and accessories,"Clarinet cases are typically made of thin, wooden panels and are designed to play classical music. They are commonly used by orchestras and jazz bands.",0.0
f77623c1169bae3dc4c5019651bcdec4,The projector displayed slides on the wall as the presenter talked to the audience.  Billy wished he didn't come to this event.  Where was he?,movies,meeting,conference,theatre,show films,2,A presenter will talk to the audience only in a conference,,
59bb9923a5e8ff160e29ec0e25c06bb8,The person changed because what demanded it?,stagnation,tradition,paper money,wife,unpleasant,1,tradition causes people to change,"According to the Merriam Webster dictionary, tradition is defined as:  \""The action or habit of repeating something that has been done or said before\"".  In other words, tradition is a habit or action that is repeated from the past.",1.0
db03ae25a2b29fd38e6b8ebdbac6e726,The helm is the steering control of what powered leisure vessel?,motorboat,south tyrol,tugboat,brig,sailing vessel,0,The help is the steering control of boats with motors,"The sailing vessel is a type of vessel that is powered by the wind and has no motor. It is typically used for leisure activities such as sailing, fishing, and exploring.",4.0
03f7d5cbaeaa10aa35f0c36cb0074a52,What do you need to have before you can begin reading?,concentrating,written material,acculturation,memory,concentration,1,You need printed text in order to read.,"Concentration is the ability to focus on something for a long period of time, such as reading a book or completing a task. It involves ignoring distractions and becoming absorbed in a task.",4.0
3e0a5b81ee1adc9896a4b750e4c63924,After the sun has risen what happens at the end of the day?,deep dive,fall,lower,below,sun set,4,Sun set is what happens at the end of the day.,"At sunset, the sun is lower than the horizon and its light is passing through the clouds, casting a golden hue on the sky. This is known as the golden hour and it is often a beautiful time of day.",4.0
9fdef08eece86ba38cf411244c4d2df6,What does a person who is considered good known for?,compliments,green thumb,ride horses,contribution to society,wear outrageous clothing,3,"A good person would do good things to those around, such as contribute to the community",'Contribution to society' is the best answer choice because it is the most specific and emphasizes the idea that the person is giving back to their community.,3.0
0663b77e696d5ed438eaf563fe119b02,A retired person may have to return to work if they what?,have debt,earn money,leave work,need money,key,3,work is needed for money to be earned,"Retired people often need money for basic necessities such as food, housing, and medical care. Having debt or relying on social security for income can put a strain on their finances, and leaving work to find full-time employment can be difficult. 'Need money' is the best answer choice because it conveys the most important message to the audience.",3.0
b0f663d494b223a1e5a0eadf20dcb91f,Where would you find the nearest attic?,victorian style house,basement,older houses,own home,victorian house,3,"While there may be attics in older homes and Victorian houses, the nearest one would likely be in your house.","The term 'victorian house' refers to a type of house that was popular in the late 19th and early 20th centuries, characterized by its long and symmetrical floor plan, large windows, and high ceilings. This style of house is also known for its use of ornate and decorative elements, such as murals and mosaic tiles.",4.0
7a2905db3f9bb0872523f5d9bf759b91,"The great general had suffered his first defeat, it now seemed there was truly nobody his opponent couldn't what?",win at jenga,victory,lose,winning,conquer,4,"conquer. To conquer is to defeat someone or something, usually with force, like army troops that conquer enemy territory, or your lunchtime hunger which you conquer with a sandwich and cup of soup.","'conquer' is the correct answer because it means to 'take control of something' or 'have authority over something'. This is the opposite of what the question is asking for, so the answer is correct.",4.0
7fd4121011cc2914491e54a08ffa8646,Where could you find a monkey in the wild?,friend's house,research laboratory,french government,beach,madagascar,4,Madagascar is the only place that would be in the wild.,"Common sense answers suggest that a monkey could be found on the beach, as it is the habitat of choice for many species of primates.",3.0
9e35c9723ece9d28783319736c783060,Where would the steakhouse include a view of a Great Lake?,michigan,florida,kansas city,maine,georgia,0,There are no Great Lakes in Kansas City or Maine.,"The state of Michigan is known for its numerous lakes, and the city of Kansas City is located by the Missouri River, which is a tributary of the Great Lake.  Therefore,'michigan' is the best answer choice since it mentions a lake located in the state of Michigan.",0.0
bed20bb5bbfe7b10252c4ec77179f8dd,"John bought a small butane stove.  He knew that he couldn't use it inside because of the fumes, but he could use it outside.  What structure would John most likely use the stove outside of?",community kitchen,the post office,apartment,friend's house,tent,4,that's the best option since that's where there are more roses,"John is most likely going to use the stove outside in a tent. This is because tents are typically used for outdoor activities such as camping, hiking, and fishing, and the stove would be a necessary piece of equipment for these activities. Additionally, tents are also typically used in areas where there is limited access to other structures, making it even more likely that John will use a tent.",4.0
9450107f89c56637f2c84adf52a80c4b,"She got home and needed to put away her shirts, where did she put them?",buttons,suitcase,washing machine,sporting goods store,closet,4,shirts generally and stored in the closet when not needed,'Closet' is the best answer choice because it is the most sensible choice given the context. It suggests that the person may have put their shirts in a closet somewhere.,4.0
45fe0498a3ca857e60b81c60e896bb6f,Sarah felt bad about their odds. Billy disagreed with her.  What did he think about their odds?,first rate,adequate,good,propitious,sufficient,3,"If one person feels bad about the odds of something and someone disagrees with them, that means the individual believes the opposite, or in this case, that the odds are in favor of them.","Propitious means having favorable conditions or outcomes. In the context of the question, it means that Sarah and Billy's odds of success were favorable.",3.0
b1fba9ad6193c6751ddb3f58f7f39b35_1,"It was the first time they had met their new niece, it was good to have everybody together at the annual what?",brother's house,family picture book,family tree,family reunion,book,3,"The reason this is the correct choice is by matter of deduction, family tree and brothers house are not events and cant be annual so that leaves the family reunion as the only option",The family picture book is a special type of book that contains pictures of the family members together. It is typically kept in the family home and is passed down from generation to generation. Having this book available would be like having a scrapbook of memories that could be looked back at anytime.,1.0
aeda866b69b87420c869b68c1008f2f9,Why would someone be listening?,empathy,thirsty,hear things,knowlege,learning,2,when someone hears things they would have to listen,,
2e8f5b6948ddc80ca75980def80a98e8,"The dental office handled a lot of patients who experienced traumatic mouth injury, where were these patients coming from?",town,michigan,office building,schools,hospital,4,People who are injured come from hospitals.,"Dental offices typically handle patients who have experienced trauma to the mouth, such as fractures, abscesses, and other conditions that can be treated in a hospital setting.",4.0
c0a487d9158bbad031cfd54de9e24e25,The upright piano helped what get a better sound?,music show,music room,house,band,college,3,bands often have pianos in them,"The upright piano is typically used in a college-themed setting, such as a music room or band hall.",4.0
91fd85edc000bd23609d507761c5aaca,"A shark isn't something you have to worry about at the lake in the woods, but there are plenty of dangers in the what?",great oceans,great outdoors,tropical waters,pacific ocean,gulf of mexico,1,The great outdoors is the only choice where you would find a lake in the woods.,"The great outdoors refers to areas outside of buildings, such as parks, beaches, and trails. These areas provide a variety of activities, including swimming, surfing, hiking, and camping. They are often full of life, including fish, birds, and mammals, and offer a variety of experiences.",1.0
709cb01045e965d5f8f3663b7d2151c1,Where would you find pamphlets when they're delivered to your home?,drawer,health department,library,mail box,on the floor,3,They arrive by mail in the mailbox,"When a pamphlet is delivered to your home, it is usually placed in a designated area such as a mail box or on the floor.",4.0
674112e46780acd6e3262048df838179,You can find a clothing store often at what outdoor collection of merchants?,ohio,buying clothing,park,strip mall,city or town,3,strip mall You can find a clothing store often at what outdoor collection of merchants?,'buying clothing' is the best answer choice because it is the most specific and therefore most likely to be correct.,1.0
ab38543c38d6a1513ea15429b5aaf53b,Where are you likely to find a cubicle for many corporations?,office building,work,bank,office work,restroom,0,An office building could house many companies or corporations and a bank can only house one. And work is far to vague.,"Office work is the practice of working in an office environment, typically for a company or organization. This includes activities such as filing, data entry, customer service, secretarial work, and administrative tasks.",3.0
3d6e3a4254edf585fa9a33f6cacf1bce,Where did people used to go so they could watch a movie in their home?,show,vcr,(vcr and plane are in the above answers twice),television,video store,4,Video store is the only location listed.,"People used to watch movies in their homes mainly through television and video stores. Television was the most common form of entertainment in the 1950s and 1960s, and video stores were just beginning to be popular in the 1980s. Therefore, these answers are the most likely choices for the question.",0.0
4bf45a1bef63e3840e15e2dc6a3d8cda,"A person fear failure, what does he thing will happen?",visit relatives,scared,doctor himself,thank god,amount to nothing,4,"amount to anything. : to turn out to be (something or someone important, impressive, etc.) I don't think he'll ever amount to anything.","Failure is a possibility that cannot be avoided, so it is best to prepare for it by taking precautions and doing nothing.",4.0
e7e427f81b5ea8e66e87449332fa9e00,What does one do at an office?,work,school building,workplace,skyscraper,public building,0,An office is a place of employment where someone would go to do work at.,"The term 'workplace' refers to a location where people work, meaning that it is the place where employees of a company are based. It can also refer to the environment of a workplace, such as the layout of the office space, the type of equipment used, and the policies and procedures of the organization.",2.0
485e534030908be790ab7b39347d35f8,"Much like a jaunt on the treadmill, thinking hard and long can cause what?",depression,revelation,new thought,fatigue,knowledge,3,exercise can only lead to one of these which is fatigue,"Thinking hard and long is like jaunting on the treadmill; it causes you to use up your energy, which can lead to fatigue. Knowledge is like a blueprint, and it can provide the foundation for a new thought or revelation.",1.0
9d2677acf073a3404a7c73f849c03741,Where is it likely to find a beach towel?,backpack,beach,swimming pool,locker room,at hotel,2,swimming pool is the only place to likely find a beach towel,It is likely to find a Beach towel in a hotel room since that is where people typically go to get towels.,4.0
e26354f837a807cf1a2112e7363e7358,"They began to copulate, someone used spit to what?",lubricate,mark territory,kiss,procreation,release tension,0,"lubricate began to copulate,someone used spit","'Release tension' is the best answer choice because it is the most sensible and accurate response to the question. It conveys the idea that the act of copulation would cause tension to be released, making it the most logical choice.",4.0
9a7ec8476c76357cb4c92079a81a3121,What will happen after answering questions incorrectly?,children will learn,correct,embarassment,teaching,better grade,2,answering wrongly can lead to embarrassment,"After answering questions incorrectly, children will learn that it is important to be careful and think before they speak. They will then learn from their mistakes and be more likely to answer questions correctly in the future.",4.0
a0bd2b256112453acfc7fd2e76a8fec4,Where would you find many computers in a group of work spaces?,office building,canteen,backpack,house,box,0,An office has many rooms for people to work,"Computers are typically stored in boxes in the office building, canteen, or backpack.",4.0
e9e458fd173eb959d7eb021eb4660f21,How do birds have babies?,sing songs,sleep together,lay eggs,spread wings,reproduce,2,THE BIRDS REPRODUCE THE BABYS BY LAY EGGS,"Birds typically lay eggs in a nest, which are then incubated and hatched by the female bird. The young birds then remain in the nest until they are able to fly and find food on their own.",0.0
5436dd6a018d436895aa56f733c1d57b,"The potato wants to grow, where should it be placed?",pantry,paper bag,underground,boiling water,drawer,2,"A potato is grown underground, not elsewhere.","Since potatoes need to be exposed to sunlight to grow, placing them in an underground area where they can be exposed to sunlight is the best option.",2.0
e2d32cfd2a04db3e48ed6d238e61c214,Their union had settled and they would go off strike and what?,demands were met,complaints had been addressed,be satisfied,get back to work,more money,3,if they are no longer on strike that means they would be going back to work,"Their union had settled the issue, so they would go back to work and be satisfied.",4.0
00969d68f469c9616e4bd7ebd2311132,What is needed mentally to ready one's self to begin detailed work?,concentrate,shoes,apply for job,shave,shower,0,detailed work requires focus and concentration,"Taking a shower is a great way to ready yourself for work. It helps to clean your mind and body, and make you feel refreshed and energized. Taking a shower can also be a great way to relax and de-stress from the day.",4.0
0ed2142c0f215edaac1bd105aa94669e,Where do kids go that does not involve water or buying something?,swimming pool,airport,amusement park,disneyland,toy store,3,"You go to a toy store to buy something, you go to a swimming pool which consists of water, but you don't generally go to Disneyland for either.",'swimming pool' is the best answer choice because it is the most sensible choice given the context. It is a place where kids can go to get wet and have fun.,0.0
b7891e9cdf1db70b70da0234b6a0265c,What do you need to do with a friend before going to play?,happy,sit,compete,meet,being entertained,3,first part is meet and then we move into play,"Being entertained means to be engaged in activities that bring joy and relaxation, such as watching a movie, listening to music, or having a conversation with a friend. It does not necessarily mean being physically entertained, such as going to a theater or watching a sporting event.",4.0
b131aa8ec0cb8addadaca9b2926d1844,If you're going on vacation on a deserted island what are you hoping to achieve?,panic,having fun,relaxation,solitude,peace,4,A deserted island will allow you to achieve peace,"Going to a deserted island in the hope of achieving a peaceful environment is not a common occurrence, so it is unlikely that anyone would choose this option. Therefore, the best answer choice is 'having fun', which implies a positive outcome regardless of the situation.",1.0
3b01780e9ccde01f09a8eeaf1accd299,What is a way that people who are dating great each other?,smack face,believe in god,work in teams,kiss each other,receive gifts,3,People who are dating kiss,"Kissing each other is a great way to show love and affection. It is a natural way to express how you feel, and it can also be a great way to deepen your connection with someone.",3.0
9c4223858b6e84e989456e3598f67e95,What country would you not find a marmoset in the continent south of North America?,another place,venezuela,alabama,rainforest,foreign country,1,No other answers are a specific country.,"Alabamas are native to the Southeastern United States, and can be found in woodlands and scrub forests.",2.0
8f234d168b0e9068f2c8ee81e1426eac,The teacher has activity planned the students probably won't enjoy--- what was it?,work in school,school children,teach pupils,time test,demonstrate,3,Time test is a thing students don't enjoy.,"Demonstrate means to perform an action in front of someone, often to prove a point. In this context, it is likely that the students will enjoy the activity the teacher has planned.",4.0
e567d780761eb970b18d1d05153a1ddf,"If you were to take Communion on a Sunday morning, what you expect the glass on the walls to be?",many different colors,hold water,break easily,dirty,shattering,0,Communication in sunday morning is the best of our knowledge in mind.,The word 'dirty' best describes the glass since it implies a state of being stained or covered in dirt.,3.0
cb7dbd26dc49d50e6da43ff800fb5581,"Sally went to her office, which was on the 8th and top floor.  Where does she probably work?",skyscraper,tall building,public building,school building,swimming pool,1,"A tall building has several floors, but not as many as a skyscraper.","The 8th floor is the top floor of a tall building, so it is likely that Sally works in a swimming pool.",4.0
12026d69b884be1835a9cdd55434b588,What does a couple do at the end of the sleighing ride?,decline,going down hill,nausea,death,kissing,4,kissing is an activity for couples.,"At the end of the sledding ride, the couple is likely to kiss to signify their love and commitment.",4.0
e0c6c9bf6fa1579373ace649a8efc574,What does breathing do for living things?,asthma attacks,satisfies hunger,sustaining life,warm air,giving life,2,living things need air to survive,"Asthma is a respiratory illness that is characterized by shortness of breath, coughing, and wheezing. It is caused by a combination of environmental factors and genetic predispositions. Symptoms can vary in severity and duration, and can range from mild to severe. Treatment typically involves medications, such as bronchodilators, inhalers, and steroids, as well as lifestyle changes such as exercising, sleeping well, and avoiding certain allergens.",0.0
e3ab7f842438cc1d1bcb3dc6c7b0119b,Where could you hear an organ being played?,system,veterinarian,human body,cathedral,music store,3,The key to this lies in the interaction of sounds that one hears when many notes on multiple ranks of the pipe organ or electronic organ are played together,"The term 'cathedral' is used to describe a large building that is shaped like a cathedral, which has a large nave and several side aisles. It can also be used to refer to a group of similar buildings, such as a cluster of cathedrals.",3.0
ab3b4ccf7badd7bfd333dc50fe995a81,If a person is supported by those closest to them what do they have?,support group,get enough sleep,nice family,strong bones,compliments,2,a family is the only one that talks about people who are close to them,"Compliments are words of praise and recognition given to someone for their qualities, such as intelligence, character, or physical appearance. They are often used to boost someone\u2019s self-esteem and feel better about themselves. Compliments can come in the form of compliments from friends, relatives, or even from strangers.",4.0
6eea92afbcb48c2bea69f8363192d0c3,When can a person's death not be wanted by the person?,cyanide,love,burial,suicide,murder,4,"It's possible that homicide was part of a person's death, if they didn't commit it themselves.",,0.0
